RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea,ReasonHaulDisruption,DateofCalculation
HH,BITS,4,DK,26HF,TVS,-9,S,-9,652,58,2021,11,4,0912,9,30,D,56.3207,11.9728,56.3459,11.9770,41G1,28,V,653,1,1,R,1.5000,-9,-9,2813,150,-9,-9,-9.0000,-9,56.1,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,76,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,654,59,2021,11,4,1124,9,30,D,56.5028,11.9436,56.5025,11.9891,42G1,28,V,655,1,1,R,1.8000,-9,-9,2789,150,-9,-9,-9.0000,-9,55.1,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,63,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,656,60,2021,11,4,1333,9,30,D,56.3700,12.0803,56.3464,12.0783,41G2,29,V,657,1,1,R,1.7000,-9,-9,2628,150,-9,-9,-9.0000,-9,56.0,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,57,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,658,61,2021,11,5,0832,9,30,D,56.5383,12.4085,56.5618,12.3939,42G2,31,V,659,1,1,R,1.8000,-9,-9,2767,150,-9,-9,-9.0000,-9,57.8,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,330,11,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,661,62,2021,11,5,1203,9,30,D,56.7586,11.9819,56.7833,11.9805,42G1,35,V,662,1,1,R,1.7000,-9,-9,2756,150,-9,-9,-9.0000,-9,57.0,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,303,10,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,639,51,2021,11,2,0640,8,30,N,55.4934,12.3402,55.4946,12.3843,39G2,10,V,638,1,1,R,2.1000,-9,-9,2776,137,-9,-9,-9.0000,-9,51.6,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,141,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,640,52,2021,11,2,1024,8,30,D,55.7420,12.7097,55.7661,12.7188,40G2,11,V,641,1,1,R,1.6000,-9,-9,2737,137,-9,-9,-9.0000,-9,54.4,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,133,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,642,53,2021,11,3,0642,8,24,N,55.8017,12.7270,55.8200,12.7120,40G2,18,V,643,1,1,R,2.0000,-9,-9,2242,137,-9,-9,-9.0000,-9,52.4,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,280,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,644,54,2021,11,3,0914,8,25,D,55.9452,12.6315,55.9630,12.6451,40G2,16,V,645,1,1,R,2.0000,-9,-9,2159,137,-9,-9,-9.0000,-9,50.9,-9.0,-9,-9.0000,-9,-9,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,290,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,646,55,2021,11,3,1226,9,30,D,56.1321,12.4147,56.1217,12.4552,41G2,25,V,647,1,1,R,1.8000,-9,-9,2769,150,-9,-9,-9.0000,-9,53.7,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,190,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,648,56,2021,11,3,1417,9,30,D,56.1909,12.3229,56.2051,12.2861,41G2,22,V,649,1,1,R,1.9000,-9,-9,2776,150,-9,-9,-9.0000,-9,54.5,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,260,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,626,45,2021,10,31,1256,9,29,D,54.9120,12.9363,54.9066,12.9781,38G2,36,V,627,1,1,R,1.7000,-9,-9,2733,160,-9,-9,-9.0000,-9,56.0,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,147,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,628,46,2021,10,31,1513,8,30,D,54.8248,12.7324,54.8303,12.6902,38G2,16,V,629,1,1,R,1.7000,-9,-9,2774,137,-9,-9,-9.0000,-9,55.9,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,155,7,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,631,47,2021,11,1,0642,8,30,N,54.8776,12.5697,54.8738,12.6126,38G2,16,V,630,1,1,R,1.9000,-9,-9,2778,137,-9,-9,-9.0000,-9,57.2,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,193,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,632,48,2021,11,1,0956,9,30,D,55.0927,12.8647,55.1170,12.8657,39G2,30,V,633,1,1,R,1.7000,-9,-9,2708,150,-9,-9,-9.0000,-9,59.4,-9.0,-9,-9.0000,-9,-9,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,232,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,634,49,2021,11,1,1128,9,10,D,55.1423,12.7672,55.1490,12.7585,39G2,30,V,635,1,1,R,1.9000,-9,-9,921,150,-9,-9,-9.0000,-9,49.0,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,238,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,637,50,2021,11,1,1358,8,30,D,55.2413,12.4903,55.2565,12.4557,39G2,18,V,636,1,1,R,1.9000,-9,-9,2769,137,-9,-9,-9.0000,-9,53.6,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,230,7,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26290,52,2021,11,28,0656,8,20,D,55.6017,18.9783,55.5850,18.9817,40G8,88,V,762,1,1,C,7.0000,-9,-9,1872,220,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,173,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.0,6.8,7.20,11.44,Y,41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,616,40,2021,10,30,0626,9,29,N,54.6348,11.1276,54.6372,11.0862,38G1,21,V,615,1,1,R,2.2000,-9,-9,2676,137,-9,-9,-9.0000,-9,53.7,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,200,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,619,41,2021,10,30,0919,9,30,D,54.5335,11.4390,54.5143,11.4652,38G1,25,V,618,1,1,R,1.9000,-9,-9,2724,137,-9,-9,-9.0000,-9,54.4,-9.0,-9,-9.0000,-9,-9,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,160,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,621,42,2021,10,30,1159,9,30,D,54.3808,11.7261,54.3755,11.7673,37G1,22,V,620,1,1,R,1.9000,-9,-9,2728,137,-9,-9,-9.0000,-9,54.6,-9.0,-9,-9.0000,-9,-9,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,130,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,623,43,2021,10,31,0646,8,30,D,54.6100,12.1860,54.6339,12.1792,38G2,16,V,622,1,1,R,1.5000,-9,-9,2689,137,-9,-9,-9.0000,-9,58.0,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,248,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,625,44,2021,10,31,0918,8,30,D,54.7884,12.3545,54.8133,12.3571,38G2,19,V,624,1,1,R,1.8000,-9,-9,2782,137,-9,-9,-9.0000,-9,56.1,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,226,4,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26183,46,2021,11,26,1011,9,30,D,54.8633,18.5683,54.8433,18.6000,38G8,31,V,753,1,1,C,7.0000,-9,-9,3017,75,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,136,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.1,9.2,7.41,7.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26093,47,2021,11,26,1357,12,20,D,55.1717,18.6933,55.1783,18.7183,39G8,92,V,754,1,1,C,7.0000,-9,-9,1754,225,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,63,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.5,6.8,7.24,11.72,Y,53,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26221,48,2021,11,27,0645,13,0,D,55.9167,18.5833,55.9167,18.5833,40G8,113,N,756,1,1,C,-9.0000,-9,-9,0,-9,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.2,7.0,7.22,11.45,Y,32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26055,49,2021,11,27,0910,11,20,D,55.8017,18.1150,55.7900,18.0933,40G8,66,V,757,1,1,C,7.0000,-9,-9,1884,150,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,230,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.7,5.9,7.17,9.78,Y,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26050,50,2021,11,27,1123,11,20,D,55.6467,18.0883,55.6383,18.0633,40G8,72,V,759,1,1,C,7.0000,-9,-9,1831,160,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,241,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.6,6.2,7.16,10.21,Y,39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26172,51,2021,11,27,1320,12,20,D,55.5283,18.1917,55.5267,18.2233,40G8,82,V,758,1,1,C,7.0000,-9,-9,2004,170,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,95,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.0,6.1,7.20,10.04,Y,38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26140,40,2021,11,24,1105,14,0,D,56.0050,18.9050,56.0050,18.9050,41G8,120,N,746,1,1,C,-9.0000,-9,-9,0,-9,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.8,7.1,7.28,11.80,Y,34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26138,41,2021,11,24,1320,13,30,D,55.8917,18.7283,55.8883,18.7667,40G8,114,V,747,1,1,C,7.0000,-9,-9,2432,250,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,97,2.6000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.7,6.9,7.19,11.71,Y,39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26267,42,2021,11,25,0656,10,30,D,54.9117,18.6117,54.8900,18.6350,38G8,48,V,749,1,1,C,7.0000,-9,-9,2841,125,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,146,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.2,9.2,7.32,7.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26007,43,2021,11,25,1013,9,30,D,54.8583,18.5783,54.8367,18.6067,38G8,30,V,750,1,1,C,7.0000,-9,-9,3018,125,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,142,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.5,9.5,7.47,7.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26020,44,2021,11,25,1149,10,30,D,54.7783,18.7133,54.7533,18.7267,38G8,46,V,751,1,1,C,7.0000,-9,-9,2914,120,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,161,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.2,9.6,7.36,7.49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26019,45,2021,11,26,0748,10,30,D,54.9100,18.6050,54.8900,18.6333,38G8,47,V,752,1,1,C,7.0000,-9,-9,2873,125,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,142,3.2000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.9,9.0,7.34,7.37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,604,34,2021,10,28,0611,9,30,N,55.1661,9.8943,55.1539,9.8561,39F9,20,V,603,1,1,R,2.4000,-9,-9,2783,136,-9,-9,-9.0000,-9,52.6,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,230,11,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,606,35,2021,10,28,0819,9,30,D,55.1035,9.9898,55.0778,9.9865,39F9,25,V,605,1,1,R,2.3000,-9,-9,2865,136,-9,-9,-9.0000,-9,51.6,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,200,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,608,36,2021,10,29,0624,9,29,N,54.9653,10.1178,54.9419,10.1311,38G0,31,V,607,1,1,R,2.6000,-9,-9,2733,150,-9,-9,-9.0000,-9,53.6,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,200,7,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,609,37,2021,10,29,0809,9,30,D,54.8141,10.1406,54.7912,10.1585,38G0,25,V,610,1,1,R,2.2000,-9,-9,2795,150,-9,-9,-9.0000,-9,51.8,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,200,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,611,38,2021,10,29,0936,9,30,D,54.8241,10.2574,54.8113,10.2957,38G0,30,V,612,1,1,R,2.2000,-9,-9,2837,150,-9,-9,-9.0000,-9,51.8,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,195,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,614,39,2021,10,29,1248,9,30,D,54.6847,10.4195,54.6824,10.4634,38G0,26,V,613,1,1,R,2.1000,-9,-9,2835,150,-9,-9,-9.0000,-9,54.3,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,160,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,592,28,2021,10,26,1210,8,15,D,55.6608,10.3366,55.6631,10.3151,40G0,19,V,-9,1,1,R,1.8000,-9,-9,1371,136,-9,-9,-9.0000,-9,51.0,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,260,6,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,593,29,2021,10,26,1310,8,8,D,55.6672,10.2636,55.6676,10.2514,40G0,19,V,594,1,1,R,1.9000,-9,-9,769,136,-9,-9,-9.0000,-9,54.1,-9.0,-9,-9.0000,-9,-9,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,250,8,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,595,30,2021,10,26,1434,8,25,D,55.6472,10.0446,55.6356,10.0139,40G0,15,V,596,1,1,R,2.1000,-9,-9,2320,136,-9,-9,-9.0000,-9,52.5,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,242,9,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,597,31,2021,10,27,0814,8,30,D,55.3930,9.7372,55.3683,9.7426,39F9,14,V,598,1,1,R,1.9000,-9,-9,2761,136,-9,-9,-9.0000,-9,55.6,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,247,12,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,599,32,2021,10,27,1140,8,30,D,55.1596,9.6284,55.1563,9.5846,39F9,19,V,600,1,1,R,2.4000,-9,-9,2811,136,-9,-9,-9.0000,-9,53.0,-9.0,-9,-9.0000,-9,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,254,12,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,601,33,2021,10,27,1326,9,30,D,55.1189,9.7266,55.1306,9.7672,39F9,25,V,602,1,1,R,2.4000,-9,-9,2889,136,-9,-9,-9.0000,-9,53.6,-9.0,-9,-9.0000,-9,-9,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,244,11,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26077,35,2021,11,23,0721,11,15,D,56.4667,18.6817,56.4550,18.6717,41G8,77,V,741,1,1,C,7.0000,-9,-9,1441,190,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,206,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.8,5.8,7.21,9.70,Y,37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26076,36,2021,11,23,0856,11,15,D,56.4600,18.6667,56.4467,18.6617,41G8,75,V,742,1,1,C,7.0000,-9,-9,1513,175,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,190,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.0,5.8,7.29,9.59,Y,39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26032,37,2021,11,23,1059,10,20,D,56.3900,18.5117,56.3733,18.5017,41G8,45,V,743,1,1,C,7.0000,-9,-9,1959,100,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,198,3.2000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.8,4.8,7.26,7.87,Y,39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26060,38,2021,11,24,0644,11,15,D,55.9867,19.3367,55.9883,19.3583,40G9,73,V,744,1,1,C,7.0000,-9,-9,1360,160,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,82,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.8,6.3,7.39,11.07,Y,39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26122,39,2021,11,24,0826,12,20,D,55.9917,19.2600,55.9983,19.2883,40G9,84,V,745,1,1,C,7.0000,-9,-9,1913,175,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,69,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.8,6.3,7.37,11.08,Y,44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,DK,26HF,TVS,-9,S,-9,590,27,2021,10,26,1017,8,30,D,55.6314,10.5498,55.6521,10.5219,40G0,15,V,591,1,1,R,1.9000,-9,-9,2891,136,-9,-9,-9.0000,-9,54.5,-9.0,-9,-9.0000,-9,-9,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,270,5,-9,-9.0000,-9.0,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26163,29,2021,11,21,1051,10,5,D,54.4117,19.2933,54.4117,19.3000,37G9,41,V,734,1,1,C,7.0000,-9,-9,435,120,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,94,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.9,9.9,7.39,7.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26124,30,2021,11,22,0634,12,0,D,56.2717,18.5233,56.2717,18.5233,41G8,83,N,736,1,1,C,-9.0000,-9,-9,0,-9,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.5,6.4,7.10,10.47,Y,35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26141,31,2021,11,22,0724,13,0,D,56.3000,18.6317,56.3000,18.6317,41G8,109,N,737,1,1,C,-9.0000,-9,-9,0,-9,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.5,7.0,7.23,11.41,Y,35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26125,32,2021,11,22,0857,11,30,D,56.4033,18.6100,56.3833,18.5867,41G8,75,V,738,1,1,C,7.0000,-9,-9,2651,200,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,213,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.8,6.1,7.25,10.09,Y,32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
